State,County,msa,pop100,CountyName,MSAName,FMRType,StateName,State_Alpha,New_FMR0,New_FMR1,New_FMR2,New_FMR3,New_FMR4
9,7,10000,21150,Middlesex County,,40,Connecticut,CT,686,777,1037,1444,1703
9,11,10000,4544,New London County,,40,Connecticut,CT,581,712,808,1042,1323
9,13,10000,693,Tolland County,,40,Connecticut,CT,399,644,727,1010,1017
9,15,10000,51697,Windham County,,40,Connecticut,CT,459,561,727,911,1142
10,1,2190,126697,Kent County,"Dover, DE MSA",40,Delaware,DE,527,583,663,861,980
10,3,9160,500265,New Castle County,"Wilmington--Newark, DE--MD PMSA",40,Delaware,DE,502,661,771,1048,1266
10,5,10000,156638,Sussex County,,40,Delaware,DE,460,489,624,820,876
11,1,8840,572059,District of Columbia,"Washington, DC--MD--VA--WV PMSA",50,District of Columbia,DC,913,1039,1218,1660,2002
12,35,2020,49832,Flagler County,"Daytona Beach, FL MSA",40,Florida,FL,419,492,628,833,885
12,127,2020,443343,Volusia County,"Daytona Beach, FL MSA",40,Florida,FL,419,492,628,833,885
12,11,2680,1623018,Broward County,"Fort Lauderdale, FL PMSA",50,Florida,FL,567,668,827,1151,1353
12,71,2700,440888,Lee County,"Fort Myers--Cape Coral, FL MSA",40,Florida,FL,450,518,625,874,911
12,85,2710,126731,Martin County,"Fort Pierce--Port St. Lucie, FL MSA",40,Florida,FL,501,549,711,925,997
12,111,2710,192695,St. Lucie County,"Fort Pierce--Port St. Lucie, FL MSA",40,Florida,FL,501,549,711,925,997
12,91,2750,170498,Okaloosa County,"Fort Walton Beach, FL MSA",40,Florida,FL,436,477,542,735,866
12,1,2900,217955,Alachua County,"Gainesville, FL MSA",40,Florida,FL,436,477,580,795,939
12,19,3600,140814,Clay County,"Jacksonville, FL MSA",40,Florida,FL,501,561,675,892,993
12,31,3600,778879,Duval County,"Jacksonville, FL MSA",40,Florida,FL,501,561,675,892,993
12,89,3600,57663,Nassau County,"Jacksonville, FL MSA",40,Florida,FL,501,561,675,892,993
12,109,3600,123135,St. Johns County,"Jacksonville, FL MSA",40,Florida,FL,501,561,675,892,993
12,105,3980,483924,Polk County,"Lakeland--Winter Haven, FL MSA",40,Florida,FL,419,459,518,642,702
12,9,4900,476230,Brevard County,"Melbourne--Titusville--Palm Bay, FL MSA",40,Florida,FL,419,491,613,821,956
12,86,5000,2253362,Miami-Dade County,"Miami, FL PMSA",50,Florida,FL,577,726,904,1241,1439
12,21,5345,251377,Collier County,"Naples, FL MSA",40,Florida,FL,467,658,793,1102,1227
12,83,5790,258916,Marion County,"Ocala, FL MSA",40,Florida,FL,436,477,542,711,834
12,69,5960,210528,Lake County,"Orlando, FL MSA",40,Florida,FL,606,687,820,1076,1312
12,95,5960,896344,Orange County,"Orlando, FL MSA",40,Florida,FL,606,687,820,1076,1312
12,97,5960,172493,Osceola County,"Orlando, FL MSA",40,Florida,FL,606,687,820,1076,1312
12,117,5960,365196,Seminole County,"Orlando, FL MSA",40,Florida,FL,606,687,820,1076,1312
12,5,6015,148217,Bay County,"Panama City, FL MSA",40,Florida,FL,436,477,542,691,741
12,33,6080,294410,Escambia County,"Pensacola, FL MSA",40,Florida,FL,436,477,542,723,853
12,113,6080,117743,Santa Rosa County,"Pensacola, FL MSA",40,Florida,FL,436,477,542,723,853
12,15,6580,141627,Charlotte County,"Punta Gorda, FL MSA",40,Florida,FL,436,502,668,926,1092
12,81,7510,264002,Manatee County,"Sarasota--Bradenton, FL MSA",40,Florida,FL,438,557,708,910,991
12,115,7510,325957,Sarasota County,"Sarasota--Bradenton, FL MSA",40,Florida,FL,438,557,708,910,991
12,39,8240,45087,Gadsden County,"Tallahassee, FL MSA",40,Florida,FL,446,496,652,852,1027
12,73,8240,239452,Leon County,"Tallahassee, FL MSA",40,Florida,FL,446,496,652,852,1027
12,53,8280,130802,Hernando County,"Tampa--St. Petersburg--Clearwater, FL MSA",50,Florida,FL,530,630,781,1037,1257
12,57,8280,998948,Hillsborough County,"Tampa--St. Petersburg--Clearwater, FL MSA",50,Florida,FL,530,630,781,1037,1257
12,101,8280,344765,Pasco County,"Tampa--St. Petersburg--Clearwater, FL MSA",50,Florida,FL,530,630,781,1037,1257
12,103,8280,921482,Pinellas County,"Tampa--St. Petersburg--Clearwater, FL MSA",50,Florida,FL,530,630,781,1037,1257
12,99,8960,1131184,Palm Beach County,"West Palm Beach--Boca Raton, FL MSA",50,Florida,FL,570,665,823,1092,1352
12,3,10000,22259,Baker County,,40,Florida,FL,410,449,508,630,684
12,7,10000,26088,Bradford County,,40,Florida,FL,410,449,508,630,684
12,13,10000,13017,Calhoun County,,40,Florida,FL,410,449,508,630,684
12,17,10000,118085,Citrus County,,40,Florida,FL,410,449,508,630,684
12,23,10000,56513,Columbia County,,40,Florida,FL,410,449,508,630,684
12,27,10000,32209,DeSoto County,,40,Florida,FL,410,449,508,630,684
12,29,10000,13827,Dixie County,,40,Florida,FL,410,449,508,630,684
12,37,10000,11057,Franklin County,,40,Florida,FL,410,449,508,630,684
12,41,10000,14437,Gilchrist County,,40,Florida,FL,410,449,508,630,684
12,43,10000,10576,Glades County,,40,Florida,FL,410,449,508,630,684
12,45,10000,13332,Gulf County,,40,Florida,FL,410,449,508,630,684
12,47,10000,13327,Hamilton County,,40,Florida,FL,410,449,508,630,684
12,49,10000,26938,Hardee County,,40,Florida,FL,410,449,508,630,684
12,51,10000,36210,Hendry County,,40,Florida,FL,410,449,522,656,735
12,55,10000,87366,Highlands County,,40,Florida,FL,410,449,508,632,707
12,59,10000,18564,Holmes County,,40,Florida,FL,410,449,508,630,684
12,61,10000,112947,Indian River County,,40,Florida,FL,410,513,660,826,924
12,63,10000,46755,Jackson County,,40,Florida,FL,410,449,508,630,684
12,65,10000,12902,Jefferson County,,40,Florida,FL,410,449,508,630,684
12,67,10000,7022,Lafayette County,,40,Florida,FL,410,449,508,630,684
12,75,10000,34450,Levy County,,40,Florida,FL,410,449,508,630,684
12,77,10000,7021,Liberty County,,40,Florida,FL,410,449,508,630,684
12,79,10000,18733,Madison County,,40,Florida,FL,410,449,508,630,684
12,87,10000,79589,Monroe County,,40,Florida,FL,588,663,852,1174,1397
12,93,10000,35910,Okeechobee County,,40,Florida,FL,410,449,508,630,690
12,107,10000,70423,Putnam County,,40,Florida,FL,410,449,508,630,684
12,119,10000,53345,Sumter County,,40,Florida,FL,410,449,508,630,684
12,121,10000,34844,Suwannee County,,40,Florida,FL,410,449,508,630,684
12,123,10000,19256,Taylor County,,40,Florida,FL,410,449,508,630,685
12,125,10000,13442,Union County,,40,Florida,FL,410,449,508,630,684
12,129,10000,22863,Wakulla County,,40,Florida,FL,410,449,508,630,684
12,131,10000,40601,Walton County,,40,Florida,FL,410,449,508,654,818
12,133,10000,20973,Washington County,,40,Florida,FL,410,449,508,630,684
13,95,120,96065,Dougherty County,"Albany, GA MSA",40,Georgia,GA,326,382,466,636,689
13,177,120,24757,Lee County,"Albany, GA MSA",40,Georgia,GA,326,382,466,636,689
13,59,500,101489,Clarke County,"Athens, GA MSA",40,Georgia,GA,401,432,560,764,921
13,195,500,25730,Madison County,"Athens, GA MSA",40,Georgia,GA,401,432,560,764,921
13,219,500,26225,Oconee County,"Athens, GA MSA",40,Georgia,GA,401,432,560,764,921
13,13,520,46144,Barrow County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,15,520,76019,Bartow County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,45,520,87268,Carroll County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,57,520,141903,Cherokee County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,63,520,236517,Clayton County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,67,520,607751,Cobb County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,77,520,89215,Coweta County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,89,520,665865,DeKalb County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,97,520,92174,Douglas County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,113,520,91263,Fayette County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,117,520,98407,Forsyth County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,121,520,816006,Fulton County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,135,520,588448,Gwinnett County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,151,520,119341,Henry County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,217,520,62001,Newton County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,223,520,81678,Paulding County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,227,520,22983,Pickens County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,247,520,70111,Rockdale County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,255,520,58417,Spalding County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,297,520,60687,Walton County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
13,73,600,89288,Columbia County,"Augusta--Aiken, GA--SC MSA",40,Georgia,GA,411,493,580,788,931
13,189,600,21231,McDuffie County,"Augusta--Aiken, GA--SC MSA",40,Georgia,GA,411,493,580,788,931
13,245,600,199775,Richmond County,"Augusta--Aiken, GA--SC MSA",40,Georgia,GA,411,493,580,788,931
13,47,1560,53282,Catoosa County,"Chattanooga, TN--GA MSA",40,Georgia,GA,393,460,552,713,814
13,83,1560,15154,Dade County,"Chattanooga, TN--GA MSA",40,Georgia,GA,393,460,552,713,814
13,295,1560,61053,Walker County,"Chattanooga, TN--GA MSA",40,Georgia,GA,393,460,552,713,814
13,53,1800,14882,Chattahoochee County,"Columbus, GA--AL MSA",40,Georgia,GA,377,419,503,656,712
13,145,1800,23695,Harris County,"Columbus, GA--AL MSA",40,Georgia,GA,377,419,503,656,712
13,215,1800,186291,Muscogee County,"Columbus, GA--AL MSA",40,Georgia,GA,377,419,503,656,712
13,21,4680,153887,Bibb County,"Macon, GA MSA",40,Georgia,GA,421,469,546,752,775
13,153,4680,110765,Houston County,"Macon, GA MSA",40,Georgia,GA,421,469,546,752,775
13,169,4680,23639,Jones County,"Macon, GA MSA",40,Georgia,GA,421,469,546,752,775
13,225,4680,23668,Peach County,"Macon, GA MSA",40,Georgia,GA,421,469,546,752,775
13,289,4680,10590,Twiggs County,"Macon, GA MSA",40,Georgia,GA,421,469,546,752,775
13,29,7520,23417,Bryan County,"Savannah, GA MSA",40,Georgia,GA,392,489,568,765,796
13,51,7520,232048,Chatham County,"Savannah, GA MSA",40,Georgia,GA,392,489,568,765,796
13,103,7520,37535,Effingham County,"Savannah, GA MSA",40,Georgia,GA,392,489,568,765,796
13,1,10000,17419,Appling County,,40,Georgia,GA,298,359,439,569,648
13,3,10000,7609,Atkinson County,,40,Georgia,GA,298,359,439,569,648
13,5,10000,10103,Bacon County,,40,Georgia,GA,298,359,439,569,648
13,7,10000,4074,Baker County,,40,Georgia,GA,298,359,439,569,648
13,9,10000,44700,Baldwin County,,40,Georgia,GA,298,382,465,597,652
13,11,10000,14422,Banks County,,40,Georgia,GA,298,359,439,569,648
13,17,10000,17484,Ben Hill County,,40,Georgia,GA,298,359,439,569,656
13,19,10000,16235,Berrien County,,40,Georgia,GA,298,359,439,569,648
13,23,10000,11666,Bleckley County,,40,Georgia,GA,298,359,439,569,648
13,25,10000,14629,Brantley County,,40,Georgia,GA,298,359,439,569,648
13,27,10000,16450,Brooks County,,40,Georgia,GA,298,359,439,569,648
13,31,10000,55983,Bulloch County,,40,Georgia,GA,359,365,468,604,767
13,33,10000,22243,Burke County,,40,Georgia,GA,298,359,439,569,648
13,35,10000,19522,Butts County,,40,Georgia,GA,298,395,523,702,735
13,37,10000,6320,Calhoun County,,40,Georgia,GA,298,359,439,569,648
13,39,10000,43664,Camden County,,40,Georgia,GA,418,472,528,735,869
13,43,10000,9577,Candler County,,40,Georgia,GA,298,359,439,569,648
13,49,10000,10282,Charlton County,,40,Georgia,GA,298,359,439,569,648
13,55,10000,25470,Chattooga County,,40,Georgia,GA,298,359,439,569,648
13,61,10000,3357,Clay County,,40,Georgia,GA,298,359,439,569,648
13,65,10000,6878,Clinch County,,40,Georgia,GA,298,359,439,569,648
13,69,10000,37413,Coffee County,,40,Georgia,GA,298,359,439,569,656
13,71,10000,42053,Colquitt County,,40,Georgia,GA,298,359,439,569,648
13,75,10000,15771,Cook County,,40,Georgia,GA,298,359,439,569,648
13,79,10000,12495,Crawford County,,40,Georgia,GA,298,359,439,569,648
13,81,10000,21996,Crisp County,,40,Georgia,GA,302,359,439,569,648
13,85,10000,15999,Dawson County,,40,Georgia,GA,298,389,516,647,796
13,87,10000,28240,Decatur County,,40,Georgia,GA,298,359,439,569,648
13,91,10000,19171,Dodge County,,40,Georgia,GA,298,359,439,569,648
13,93,10000,11525,Dooly County,,40,Georgia,GA,298,359,439,569,648
13,99,10000,12354,Early County,,40,Georgia,GA,298,359,439,569,648
13,101,10000,3754,Echols County,,40,Georgia,GA,298,359,439,569,648
13,105,10000,20511,Elbert County,,40,Georgia,GA,298,359,439,569,648
13,107,10000,21837,Emanuel County,,40,Georgia,GA,298,359,439,569,648
13,109,10000,10495,Evans County,,40,Georgia,GA,298,359,439,569,648
13,111,10000,19798,Fannin County,,40,Georgia,GA,298,359,439,569,648
13,115,10000,90565,Floyd County,,40,Georgia,GA,298,359,440,580,648
13,119,10000,20285,Franklin County,,40,Georgia,GA,298,359,439,569,648
13,123,10000,23456,Gilmer County,,40,Georgia,GA,298,359,439,569,648
13,125,10000,2556,Glascock County,,40,Georgia,GA,298,359,439,569,648
13,127,10000,67568,Glynn County,,40,Georgia,GA,416,465,526,708,867
13,129,10000,44104,Gordon County,,40,Georgia,GA,353,359,448,577,738
13,131,10000,23659,Grady County,,40,Georgia,GA,304,359,439,569,648
13,133,10000,14406,Greene County,,40,Georgia,GA,298,359,439,569,648
13,137,10000,35902,Habersham County,,40,Georgia,GA,320,359,439,569,653
13,139,10000,139277,Hall County,,40,Georgia,GA,316,480,564,707,788
13,141,10000,10076,Hancock County,,40,Georgia,GA,298,359,439,569,648
13,143,10000,25690,Haralson County,,40,Georgia,GA,298,359,439,569,648
13,147,10000,22997,Hart County,,40,Georgia,GA,298,359,439,569,648
13,149,10000,11012,Heard County,,40,Georgia,GA,298,359,439,569,648
13,155,10000,9931,Irwin County,,40,Georgia,GA,298,359,439,569,648
13,157,10000,41589,Jackson County,,40,Georgia,GA,332,359,451,569,742
13,159,10000,11426,Jasper County,,40,Georgia,GA,298,359,445,604,648
13,161,10000,12684,Jeff Davis County,,40,Georgia,GA,298,359,439,569,648
13,163,10000,17266,Jefferson County,,40,Georgia,GA,298,359,439,569,656
13,165,10000,8575,Jenkins County,,40,Georgia,GA,298,359,439,569,648
13,167,10000,8560,Johnson County,,40,Georgia,GA,298,359,439,569,648
13,171,10000,15912,Lamar County,,40,Georgia,GA,298,369,439,569,696
13,173,10000,7241,Lanier County,,40,Georgia,GA,298,359,439,569,648
13,175,10000,44874,Laurens County,,40,Georgia,GA,305,359,439,569,648
13,179,10000,61610,Liberty County,,40,Georgia,GA,371,414,471,655,660
13,181,10000,8348,Lincoln County,,40,Georgia,GA,298,359,439,569,648
13,183,10000,10304,Long County,,40,Georgia,GA,298,389,439,569,648
13,185,10000,92115,Lowndes County,,40,Georgia,GA,334,404,489,685,759
13,187,10000,21016,Lumpkin County,,40,Georgia,GA,298,402,452,605,742
13,191,10000,10847,McIntosh County,,40,Georgia,GA,298,359,439,569,648
13,193,10000,14074,Macon County,,40,Georgia,GA,298,359,439,569,648
13,197,10000,7144,Marion County,,40,Georgia,GA,298,359,439,569,648
13,199,10000,22534,Meriwether County,,40,Georgia,GA,298,359,439,569,648
13,201,10000,6383,Miller County,,40,Georgia,GA,298,359,439,569,648
13,205,10000,23932,Mitchell County,,40,Georgia,GA,298,359,439,569,648
13,207,10000,21757,Monroe County,,40,Georgia,GA,298,359,439,578,648
13,209,10000,8270,Montgomery County,,40,Georgia,GA,298,359,439,569,648
13,211,10000,15457,Morgan County,,40,Georgia,GA,298,359,455,569,648
13,213,10000,36506,Murray County,,40,Georgia,GA,298,359,439,569,648
13,221,10000,12635,Oglethorpe County,,40,Georgia,GA,298,359,439,569,648
13,229,10000,15636,Pierce County,,40,Georgia,GA,298,359,439,569,648
13,231,10000,13688,Pike County,,40,Georgia,GA,346,375,476,662,666
13,233,10000,38127,Polk County,,40,Georgia,GA,298,359,439,595,648
13,235,10000,9588,Pulaski County,,40,Georgia,GA,298,359,439,569,648
13,237,10000,18812,Putnam County,,40,Georgia,GA,298,359,439,569,656
13,239,10000,2598,Quitman County,,40,Georgia,GA,298,359,439,569,648
13,241,10000,15050,Rabun County,,40,Georgia,GA,298,359,439,569,648
13,243,10000,7791,Randolph County,,40,Georgia,GA,298,359,439,569,648
13,249,10000,3766,Schley County,,40,Georgia,GA,298,359,439,569,648
13,251,10000,15374,Screven County,,40,Georgia,GA,298,359,439,569,648
13,253,10000,9369,Seminole County,,40,Georgia,GA,298,359,439,569,648
13,257,10000,25435,Stephens County,,40,Georgia,GA,298,359,439,569,648
13,259,10000,5252,Stewart County,,40,Georgia,GA,298,359,439,569,648
13,261,10000,33200,Sumter County,,40,Georgia,GA,298,365,439,569,648
13,263,10000,6498,Talbot County,,40,Georgia,GA,298,359,439,569,648
13,265,10000,2077,Taliaferro County,,40,Georgia,GA,298,359,439,569,648
13,267,10000,22305,Tattnall County,,40,Georgia,GA,298,359,439,569,648
13,269,10000,8815,Taylor County,,40,Georgia,GA,298,359,439,569,648
13,271,10000,11794,Telfair County,,40,Georgia,GA,298,359,439,569,648
13,273,10000,10970,Terrell County,,40,Georgia,GA,298,359,439,569,648
13,275,10000,42737,Thomas County,,40,Georgia,GA,298,370,439,569,648
13,277,10000,38407,Tift County,,40,Georgia,GA,298,359,439,569,648
13,279,10000,26067,Toombs County,,40,Georgia,GA,298,359,439,569,648
13,281,10000,9319,Towns County,,40,Georgia,GA,298,359,439,569,648
13,283,10000,6854,Treutlen County,,40,Georgia,GA,298,359,439,569,648
13,285,10000,58779,Troup County,,40,Georgia,GA,298,406,457,571,648
13,287,10000,9504,Turner County,,40,Georgia,GA,298,359,439,569,648
13,291,10000,17289,Union County,,40,Georgia,GA,298,359,458,574,648
13,293,10000,27597,Upson County,,40,Georgia,GA,309,359,439,569,648
13,299,10000,35483,Ware County,,40,Georgia,GA,330,370,439,569,683
13,301,10000,6336,Warren County,,40,Georgia,GA,298,359,439,569,648
13,303,10000,21176,Washington County,,40,Georgia,GA,298,359,439,569,648
13,305,10000,26565,Wayne County,,40,Georgia,GA,309,359,439,569,648
13,307,10000,2390,Webster County,,40,Georgia,GA,298,359,439,569,648
13,309,10000,6179,Wheeler County,,40,Georgia,GA,298,359,439,569,648
13,311,10000,19944,White County,,40,Georgia,GA,298,359,439,569,662
13,313,10000,83525,Whitfield County,,40,Georgia,GA,298,392,471,602,710
13,315,10000,8577,Wilcox County,,40,Georgia,GA,298,359,439,569,648
13,317,10000,10687,Wilkes County,,40,Georgia,GA,298,359,439,569,648
13,319,10000,10220,Wilkinson County,,40,Georgia,GA,298,359,439,569,648
13,321,10000,21967,Worth County,,40,Georgia,GA,298,359,439,569,648
15,3,3320,876156,Honolulu County,"Honolulu, HI MSA",40,Hawaii,HI,642,769,905,1225,1325
15,1,10000,148677,Hawaii County,,40,Hawaii,HI,474,618,711,944,1164
15,7,10000,58463,Kauai County,,40,Hawaii,HI,605,904,1102,1458,1577
15,9,10000,128094,Maui County,,40,Hawaii,HI,765,950,1159,1496,1695
16,1,1080,300904,Ada County,"Boise City, ID MSA",40,Idaho,ID,428,487,593,822,973
16,27,1080,131441,Canyon County,"Boise City, ID MSA",40,Idaho,ID,428,487,593,822,973
16,5,6340,75565,Bannock County,"Pocatello, ID MSA",40,Idaho,ID,335,388,499,679,803
16,3,10000,3476,Adams County,,40,Idaho,ID,302,351,452,600,710
16,7,10000,6411,Bear Lake County,,40,Idaho,ID,302,351,452,600,710
16,9,10000,9171,Benewah County,,40,Idaho,ID,302,351,452,600,710
16,11,10000,41735,Bingham County,,40,Idaho,ID,323,351,452,600,710
16,13,10000,18991,Blaine County,,40,Idaho,ID,467,515,686,957,1127
16,15,10000,6670,Boise County,,40,Idaho,ID,302,390,452,600,710
16,17,10000,36835,Bonner County,,40,Idaho,ID,348,431,535,739,850
16,19,10000,82522,Bonneville County,,40,Idaho,ID,309,388,535,718,876
16,21,10000,9871,Boundary County,,40,Idaho,ID,302,351,452,600,710
16,23,10000,2899,Butte County,,40,Idaho,ID,302,351,452,600,710
16,25,10000,991,Camas County,,40,Idaho,ID,302,351,452,600,710
16,29,10000,7304,Caribou County,,40,Idaho,ID,302,351,452,600,710
16,31,10000,21416,Cassia County,,40,Idaho,ID,302,351,452,600,710
16,33,10000,1022,Clark County,,40,Idaho,ID,302,351,452,600,710
16,35,10000,8930,Clearwater County,,40,Idaho,ID,302,351,452,600,710
16,37,10000,4342,Custer County,,40,Idaho,ID,302,351,452,600,710
16,39,10000,29130,Elmore County,,40,Idaho,ID,302,351,452,600,710
16,41,10000,11329,Franklin County,,40,Idaho,ID,302,351,452,600,710
16,43,10000,11819,Fremont County,,40,Idaho,ID,302,351,452,600,710
16,45,10000,15181,Gem County,,40,Idaho,ID,302,351,452,600,710
16,47,10000,14155,Gooding County,,40,Idaho,ID,302,351,452,600,710
16,49,10000,15511,Idaho County,,40,Idaho,ID,302,351,452,600,710
16,51,10000,19155,Jefferson County,,40,Idaho,ID,312,351,452,600,710
