msa,State,County,FMR0,FMR1,FMR2,FMR3,FMR4,State_Alpha,CountyName,pop,FMRtype,msaname,StateName,FMRArea
10000,35,45,329,352,439,610,723,NM,San Juan,91605,40,,NEW MEXICO,3500045
10000,35,47,322,330,435,568,641,NM,San Miguel,25743,40,,NEW MEXICO,3500047
10000,35,51,292,330,422,568,641,NM,Sierra,9912,40,,NEW MEXICO,3500051
10000,35,53,292,330,422,568,658,NM,Socorro,14764,40,,NEW MEXICO,3500053
10000,35,55,500,506,675,844,1111,NM,Taos,23118,40,,NEW MEXICO,3500055
10000,35,57,319,345,422,568,641,NM,Torrance,10285,40,,NEW MEXICO,3500057
10000,35,59,292,355,422,568,641,NM,Union,4124,40,,NEW MEXICO,3500059
160,36,1,418,515,633,794,887,NY,Albany,292594,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,57,418,515,633,794,887,NY,Montgomery,51981,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,83,418,515,633,794,887,NY,Rensselaer,154429,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,91,418,515,633,794,887,NY,Saratoga,181276,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,93,418,515,633,794,887,NY,Schenectady,149285,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,95,418,515,633,794,887,NY,Schoharie,31859,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
960,36,7,375,421,526,667,749,NY,Broome,212160,40,"Binghamton, NY",NEW YORK,960
960,36,107,375,421,526,667,749,NY,Tioga,52337,40,"Binghamton, NY",NEW YORK,960
1280,36,29,436,516,623,777,872,NY,Erie,968532,50,"Buffalo-Niagara Falls, NY",NEW YORK,1280
1280,36,63,436,516,623,777,872,NY,Niagara,220756,50,"Buffalo-Niagara Falls, NY",NEW YORK,1280
2281,36,27,646,819,1014,1317,1539,NY,Dutchess,259462,40,"Dutchess County, NY",NEW YORK,2281
2335,36,15,375,421,517,655,780,NY,Chemung,95195,40,"Elmira, NY",NEW YORK,2335
2975,36,113,375,488,595,745,833,NY,Warren,59209,40,"Glens Falls, NY",NEW YORK,2975
2975,36,115,375,488,595,745,833,NY,Washington,59330,40,"Glens Falls, NY",NEW YORK,2975
3610,36,13,375,421,507,655,749,NY,Chautauqua,141895,40,"Jamestown, NY",NEW YORK,3610
5380,36,59,868,1045,1275,1775,1902,NY,Nassau,1287348,40,"Nassau-Suffolk, NY",NEW YORK,5380
5380,36,103,868,1045,1275,1775,1902,NY,Suffolk,1321864,40,"Nassau-Suffolk, NY",NEW YORK,5380
5600,36,5,815,907,1031,1289,1445,NY,Bronx,1203789,40,"New York, NY",NEW YORK,5600
5600,36,47,815,907,1031,1289,1445,NY,Kings,2300664,40,"New York, NY",NEW YORK,5600
5600,36,61,815,907,1031,1289,1445,NY,New York,1487536,40,"New York, NY",NEW YORK,5600
5600,36,79,815,907,1031,1289,1445,NY,Putnam,83941,40,"New York, NY",NEW YORK,5600
5600,36,81,815,907,1031,1289,1445,NY,Queens,1951598,40,"New York, NY",NEW YORK,5600
5600,36,85,815,907,1031,1289,1445,NY,Richmond,378977,40,"New York, NY",NEW YORK,5600
5600,36,87,815,907,1031,1289,1445,NY,Rockland,265475,40,"New York, NY",NEW YORK,5600
5601,36,119,782,1020,1242,1613,1926,NY,Westchester,874866,40,"Westchester County, NY",NEW YORK,5601
5660,36,71,518,671,823,1043,1190,NY,Orange,307647,40,"Newburgh, NY-PA",NEW YORK,5660
6840,36,37,404,526,638,819,894,NY,Genesee,60060,40,"Rochester, NY",NEW YORK,6840
6840,36,51,404,526,638,819,894,NY,Livingston,62372,40,"Rochester, NY",NEW YORK,6840
6840,36,55,404,526,638,819,894,NY,Monroe,713968,40,"Rochester, NY",NEW YORK,6840
6840,36,69,404,526,638,819,894,NY,Ontario,95101,40,"Rochester, NY",NEW YORK,6840
6840,36,73,404,526,638,819,894,NY,Orleans,41846,40,"Rochester, NY",NEW YORK,6840
6840,36,117,404,526,638,819,894,NY,Wayne,89123,40,"Rochester, NY",NEW YORK,6840
8160,36,11,402,484,599,765,848,NY,Cayuga,82313,40,"Syracuse, NY",NEW YORK,8160
8160,36,53,402,484,599,765,848,NY,Madison,69120,40,"Syracuse, NY",NEW YORK,8160
8160,36,67,402,484,599,765,848,NY,Onondaga,468973,40,"Syracuse, NY",NEW YORK,8160
8160,36,75,402,484,599,765,848,NY,Oswego,121771,40,"Syracuse, NY",NEW YORK,8160
8680,36,43,375,421,507,655,749,NY,Herkimer,65797,40,"Utica-Rome, NY",NEW YORK,8680
8680,36,65,375,421,507,655,749,NY,Oneida,250836,40,"Utica-Rome, NY",NEW YORK,8680
10000,36,3,375,421,507,655,749,NY,Allegany,50470,40,,NEW YORK,3600003
10000,36,9,375,421,507,655,749,NY,Cattaraugus,84234,40,,NEW YORK,3600009
10000,36,17,400,421,507,655,749,NY,Chenango,51768,40,,NEW YORK,3600017
10000,36,19,375,421,546,682,764,NY,Clinton,85969,40,,NEW YORK,3600019
10000,36,21,469,493,633,828,886,NY,Columbia,62982,40,,NEW YORK,3600021
10000,36,23,375,448,561,701,830,NY,Cortland,48963,40,,NEW YORK,3600023
10000,36,25,375,421,507,655,805,NY,Delaware,47225,40,,NEW YORK,3600025
10000,36,31,375,427,536,671,749,NY,Essex,37152,40,,NEW YORK,3600031
10000,36,33,375,421,507,655,749,NY,Franklin,46540,40,,NEW YORK,3600033
10000,36,35,375,421,507,655,749,NY,Fulton,54191,40,,NEW YORK,3600035
10000,36,39,375,487,584,753,919,NY,Greene,44739,40,,NEW YORK,3600039
10000,36,41,375,451,519,655,749,NY,Hamilton,5279,40,,NEW YORK,3600041
10000,36,45,404,476,560,701,786,NY,Jefferson,110943,40,,NEW YORK,3600045
10000,36,49,375,421,507,655,749,NY,Lewis,26796,40,,NEW YORK,3600049
10000,36,77,375,444,511,659,838,NY,Otsego,60517,40,,NEW YORK,3600077
10000,36,89,375,421,507,655,749,NY,St. Lawrence,111974,40,,NEW YORK,3600089
10000,36,97,406,433,514,715,843,NY,Schuyler,18662,40,,NEW YORK,3600097
10000,36,99,401,431,520,672,749,NY,Seneca,33683,40,,NEW YORK,3600099
10000,36,101,389,442,507,662,749,NY,Steuben,99088,40,,NEW YORK,3600101
10000,36,105,487,546,665,919,932,NY,Sullivan,69277,40,,NEW YORK,3600105
10000,36,109,490,527,677,946,1114,NY,Tompkins,94097,40,,NEW YORK,3600109
10000,36,111,460,641,770,1003,1262,NY,Ulster,165304,40,,NEW YORK,3600111
10000,36,121,375,421,507,655,749,NY,Wyoming,42507,40,,NEW YORK,3600121
10000,36,123,375,421,507,655,749,NY,Yates,22810,40,,NEW YORK,3600123
480,37,21,368,445,580,756,816,NC,Buncombe,174821,40,"Asheville, NC",NORTH CAROLINA,480
480,37,115,368,445,580,756,816,NC,Madison,16953,40,"Asheville, NC",NORTH CAROLINA,480
1520,37,25,547,617,695,917,1097,NC,Cabarrus,98935,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,71,547,617,695,917,1097,NC,Gaston,175093,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,109,547,617,695,917,1097,NC,Lincoln,50319,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,119,547,617,695,917,1097,NC,Mecklenburg,511433,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,159,547,617,695,917,1097,NC,Rowan,110605,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,179,547,617,695,917,1097,NC,Union,84211,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
2560,37,51,403,458,513,711,845,NC,Cumberland,274566,40,"Fayetteville, NC",NORTH CAROLINA,2560
2980,37,191,366,422,511,659,771,NC,Wayne,104666,40,"Goldsboro, NC",NORTH CAROLINA,2980
3120,37,1,437,498,593,818,831,NC,Alamance,108213,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,57,437,498,593,818,831,NC,Davidson,126677,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,59,437,498,593,818,831,NC,Davie,27859,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,67,437,498,593,818,831,NC,Forsyth,265878,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,81,437,498,593,818,831,NC,Guilford,347420,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,151,437,498,593,818,831,NC,Randolph,106546,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,169,437,498,593,818,831,NC,Stokes,37223,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,197,437,498,593,818,831,NC,Yadkin,30488,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3150,37,147,453,459,595,802,981,NC,Pitt,107924,40,"Greenville, NC",NORTH CAROLINA,3150
3290,37,3,417,454,527,665,787,NC,Alexander,27544,40,"Hickory-Morganton, NC",NORTH CAROLINA,3290
3290,37,23,417,454,527,665,787,NC,Burke,75744,40,"Hickory-Morganton, NC",NORTH CAROLINA,3290
3290,37,27,417,454,527,665,787,NC,Caldwell,70709,40,"Hickory-Morganton, NC",NORTH CAROLINA,3290
3290,37,35,417,454,527,665,787,NC,Catawba,118412,40,"Hickory-Morganton, NC",NORTH CAROLINA,3290
3605,37,133,377,439,497,689,815,NC,Onslow,149838,40,"Jacksonville, NC",NORTH CAROLINA,3605
5720,37,53,558,628,743,1037,1218,NC,Currituck,13736,50,"Norfolk-Virginia Beach-Newport News, VA-NC",NORTH CAROLINA,5720
6640,37,37,559,678,796,1069,1260,NC,Chatham,38759,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,63,559,678,796,1069,1260,NC,Durham,181835,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,69,559,678,796,1069,1260,NC,Franklin,36414,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,101,559,678,796,1069,1260,NC,Johnston,81306,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,135,559,678,796,1069,1260,NC,Orange,93851,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,183,559,678,796,1069,1260,NC,Wake,423380,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6895,37,65,352,381,462,613,676,NC,Edgecombe,56558,40,"Rocky Mount, NC",NORTH CAROLINA,6895
6895,37,127,352,381,462,613,676,NC,Nash,76677,40,"Rocky Mount, NC",NORTH CAROLINA,6895
9200,37,19,484,530,649,888,1060,NC,Brunswick,50985,40,"Wilmington, NC",NORTH CAROLINA,9200
9200,37,129,484,530,649,888,1060,NC,New Hanover,120284,40,"Wilmington, NC",NORTH CAROLINA,9200
10000,37,5,312,365,436,562,665,NC,Alleghany,9590,40,,NORTH CAROLINA,3700005
10000,37,7,312,359,436,562,637,NC,Anson,23474,40,,NORTH CAROLINA,3700007
10000,37,9,312,359,436,562,637,NC,Ashe,22209,40,,NORTH CAROLINA,3700009
10000,37,11,347,392,477,598,667,NC,Avery,14867,40,,NORTH CAROLINA,3700011
10000,37,13,312,359,436,562,637,NC,Beaufort,42283,40,,NORTH CAROLINA,3700013
10000,37,15,312,359,436,562,637,NC,Bertie,20388,40,,NORTH CAROLINA,3700015
10000,37,17,312,359,436,562,637,NC,Bladen,28663,40,,NORTH CAROLINA,3700017
10000,37,29,312,398,531,663,744,NC,Camden,5904,40,,NORTH CAROLINA,3700029
10000,37,31,352,387,471,655,729,NC,Carteret,52556,40,,NORTH CAROLINA,3700031
10000,37,33,312,359,436,562,637,NC,Caswell,20693,40,,NORTH CAROLINA,3700033
10000,37,39,312,359,436,562,637,NC,Cherokee,20170,40,,NORTH CAROLINA,3700039
10000,37,41,312,359,436,562,637,NC,Chowan,13506,40,,NORTH CAROLINA,3700041
10000,37,43,312,359,436,562,637,NC,Clay,7155,40,,NORTH CAROLINA,3700043
10000,37,45,397,465,556,736,813,NC,Cleveland,84714,40,,NORTH CAROLINA,3700045
10000,37,47,312,359,436,562,637,NC,Columbus,49587,40,,NORTH CAROLINA,3700047
10000,37,49,312,390,468,614,657,NC,Craven,81613,40,,NORTH CAROLINA,3700049
10000,37,55,323,512,590,809,827,NC,Dare,22746,40,,NORTH CAROLINA,3700055
10000,37,61,312,359,436,562,637,NC,Duplin,39995,40,,NORTH CAROLINA,3700061
10000,37,73,312,359,436,562,637,NC,Gates,9305,40,,NORTH CAROLINA,3700073
10000,37,75,312,359,436,562,637,NC,Graham,7196,40,,NORTH CAROLINA,3700075
10000,37,77,329,359,436,577,654,NC,Granville,38345,40,,NORTH CAROLINA,3700077
10000,37,79,312,359,436,562,637,NC,Greene,15384,40,,NORTH CAROLINA,3700079
10000,37,83,312,359,436,562,637,NC,Halifax,55516,40,,NORTH CAROLINA,3700083
10000,37,85,351,406,493,637,720,NC,Harnett,67822,40,,NORTH CAROLINA,3700085
10000,37,87,324,369,449,603,656,NC,Haywood,46942,40,,NORTH CAROLINA,3700087
10000,37,89,403,415,513,682,786,NC,Henderson,69285,40,,NORTH CAROLINA,3700089
10000,37,91,312,359,436,562,637,NC,Hertford,22523,40,,NORTH CAROLINA,3700091
10000,37,93,312,359,436,562,637,NC,Hoke,22856,40,,NORTH CAROLINA,3700093
10000,37,95,312,359,436,562,637,NC,Hyde,5411,40,,NORTH CAROLINA,3700095
10000,37,97,421,431,568,711,794,NC,Iredell,92931,40,,NORTH CAROLINA,3700097
10000,37,99,383,442,537,751,981,NC,Jackson,26846,40,,NORTH CAROLINA,3700099
10000,37,103,312,359,436,562,637,NC,Jones,9414,40,,NORTH CAROLINA,3700103
10000,37,105,312,398,471,610,661,NC,Lee,41374,40,,NORTH CAROLINA,3700105
10000,37,107,312,359,436,562,637,NC,Lenoir,57274,40,,NORTH CAROLINA,3700107
10000,37,111,312,380,455,622,737,NC,McDowell,35681,40,,NORTH CAROLINA,3700111
10000,37,113,312,372,436,562,637,NC,Macon,23499,40,,NORTH CAROLINA,3700113
10000,37,117,312,359,436,562,637,NC,Martin,25078,40,,NORTH CAROLINA,3700117
10000,37,121,312,407,467,638,667,NC,Mitchell,14433,40,,NORTH CAROLINA,3700121
10000,37,123,312,359,436,562,637,NC,Montgomery,23346,40,,NORTH CAROLINA,3700123
10000,37,125,358,432,516,706,846,NC,Moore,59013,40,,NORTH CAROLINA,3700125
10000,37,131,312,359,436,562,637,NC,Northampton,20798,40,,NORTH CAROLINA,3700131
10000,37,137,312,359,436,562,637,NC,Pamlico,11372,40,,NORTH CAROLINA,3700137
10000,37,139,359,385,479,665,672,NC,Pasquotank,31298,40,,NORTH CAROLINA,3700139
10000,37,141,376,455,525,678,828,NC,Pender,28855,40,,NORTH CAROLINA,3700141
10000,37,143,312,359,436,562,637,NC,Perquimans,10447,40,,NORTH CAROLINA,3700143
10000,37,145,312,359,467,610,715,NC,Person,30180,40,,NORTH CAROLINA,3700145
10000,37,149,404,513,574,729,828,NC,Polk,14416,40,,NORTH CAROLINA,3700149
10000,37,153,312,359,436,562,637,NC,Richmond,44518,40,,NORTH CAROLINA,3700153
10000,37,155,312,367,436,562,637,NC,Robeson,105179,40,,NORTH CAROLINA,3700155
10000,37,157,312,359,436,562,637,NC,Rockingham,86064,40,,NORTH CAROLINA,3700157
10000,37,161,386,440,535,689,782,NC,Rutherford,56918,40,,NORTH CAROLINA,3700161
10000,37,163,312,359,436,562,637,NC,Sampson,47297,40,,NORTH CAROLINA,3700163
10000,37,165,312,359,436,562,637,NC,Scotland,33754,40,,NORTH CAROLINA,3700165
10000,37,167,312,359,443,598,637,NC,Stanly,51765,40,,NORTH CAROLINA,3700167
10000,37,171,312,359,436,562,637,NC,Surry,61704,40,,NORTH CAROLINA,3700171
10000,37,173,312,359,436,562,637,NC,Swain,11268,40,,NORTH CAROLINA,3700173
10000,37,175,360,386,488,647,690,NC,Transylvania,25520,40,,NORTH CAROLINA,3700175
10000,37,177,312,359,436,562,637,NC,Tyrrell,3856,40,,NORTH CAROLINA,3700177
10000,37,181,330,373,436,562,637,NC,Vance,38892,40,,NORTH CAROLINA,3700181
10000,37,185,312,359,436,562,637,NC,Warren,17265,40,,NORTH CAROLINA,3700185
10000,37,187,312,359,436,562,637,NC,Washington,13997,40,,NORTH CAROLINA,3700187
10000,37,189,406,488,617,839,1012,NC,Watauga,36952,40,,NORTH CAROLINA,3700189
10000,37,193,353,399,449,621,697,NC,Wilkes,59393,40,,NORTH CAROLINA,3700193
10000,37,195,325,359,442,562,637,NC,Wilson,66061,40,,NORTH CAROLINA,3700195
10000,37,199,312,366,436,562,658,NC,Yancey,15419,40,,NORTH CAROLINA,3700199
1010,38,15,374,418,556,775,918,ND,Burleigh,60131,40,"Bismarck, ND",NORTH DAKOTA,1010
1010,38,59,374,418,556,775,918,ND,Morton,23700,40,"Bismarck, ND",NORTH DAKOTA,1010
2520,38,17,366,504,609,846,905,ND,Cass,102874,40,"Fargo-Moorhead, ND-MN",NORTH DAKOTA,2520
2985,38,35,379,451,594,819,914,ND,Grand Forks,70683,40,"Grand Forks, ND-MN",NORTH DAKOTA,2985
10000,38,1,246,309,399,518,605,ND,Adams,3174,40,,NORTH DAKOTA,3800001
10000,38,3,246,311,412,539,605,ND,Barnes,12545,40,,NORTH DAKOTA,3800003
10000,38,5,280,309,399,518,605,ND,Benson,7198,40,,NORTH DAKOTA,3800005
10000,38,7,267,309,399,518,605,ND,Billings,1108,40,,NORTH DAKOTA,3800007
10000,38,9,246,309,399,518,605,ND,Bottineau,8011,40,,NORTH DAKOTA,3800009
10000,38,11,246,309,399,518,605,ND,Bowman,3596,40,,NORTH DAKOTA,3800011
10000,38,13,267,309,399,518,605,ND,Burke,3002,40,,NORTH DAKOTA,3800013
10000,38,19,246,319,423,528,652,ND,Cavalier,6064,40,,NORTH DAKOTA,3800019
10000,38,21,267,309,399,518,605,ND,Dickey,6107,40,,NORTH DAKOTA,3800021
10000,38,23,246,309,399,518,605,ND,Divide,2899,40,,NORTH DAKOTA,3800023
10000,38,25,246,309,399,518,605,ND,Dunn,4005,40,,NORTH DAKOTA,3800025
10000,38,27,246,309,399,518,605,ND,Eddy,2951,40,,NORTH DAKOTA,3800027
10000,38,29,246,309,399,518,605,ND,Emmons,4830,40,,NORTH DAKOTA,3800029
10000,38,31,246,309,401,518,605,ND,Foster,3983,40,,NORTH DAKOTA,3800031
10000,38,33,246,318,421,527,605,ND,Golden Valley,2108,40,,NORTH DAKOTA,3800033
10000,38,37,246,309,399,518,605,ND,Grant,3549,40,,NORTH DAKOTA,3800037
10000,38,39,246,309,399,518,605,ND,Griggs,3303,40,,NORTH DAKOTA,3800039
10000,38,41,246,309,399,518,605,ND,Hettinger,3445,40,,NORTH DAKOTA,3800041
10000,38,43,246,309,399,518,605,ND,Kidder,3332,40,,NORTH DAKOTA,3800043
10000,38,45,267,309,399,518,605,ND,LaMoure,5383,40,,NORTH DAKOTA,3800045
10000,38,47,246,309,399,518,605,ND,Logan,2847,40,,NORTH DAKOTA,3800047
10000,38,49,246,309,399,518,605,ND,McHenry,6528,40,,NORTH DAKOTA,3800049
10000,38,51,246,309,399,518,605,ND,McIntosh,4021,40,,NORTH DAKOTA,3800051
10000,38,53,246,309,399,518,605,ND,McKenzie,6383,40,,NORTH DAKOTA,3800053
10000,38,55,261,309,399,518,605,ND,McLean,10457,40,,NORTH DAKOTA,3800055
10000,38,57,246,309,399,518,605,ND,Mercer,9808,40,,NORTH DAKOTA,3800057
10000,38,61,272,309,399,518,605,ND,Mountrail,7021,40,,NORTH DAKOTA,3800061
10000,38,63,246,309,399,518,605,ND,Nelson,4410,40,,NORTH DAKOTA,3800063
10000,38,65,246,309,399,518,605,ND,Oliver,2381,40,,NORTH DAKOTA,3800065
10000,38,67,246,309,399,526,625,ND,Pembina,9238,40,,NORTH DAKOTA,3800067
10000,38,69,246,309,399,534,605,ND,Pierce,5052,40,,NORTH DAKOTA,3800069
10000,38,71,254,339,452,567,739,ND,Ramsey,12681,40,,NORTH DAKOTA,3800071
10000,38,73,252,309,399,518,605,ND,Ransom,5921,40,,NORTH DAKOTA,3800073
10000,38,75,285,309,399,521,617,ND,Renville,3160,40,,NORTH DAKOTA,3800075
10000,38,77,259,309,407,518,605,ND,Richland,18148,40,,NORTH DAKOTA,3800077
10000,38,79,266,340,410,518,605,ND,Rolette,12772,40,,NORTH DAKOTA,3800079
10000,38,81,246,309,399,518,605,ND,Sargent,4549,40,,NORTH DAKOTA,3800081
10000,38,83,246,309,399,518,605,ND,Sheridan,2148,40,,NORTH DAKOTA,3800083
10000,38,85,246,309,399,518,605,ND,Sioux,3761,40,,NORTH DAKOTA,3800085
10000,38,87,246,309,399,518,605,ND,Slope,907,40,,NORTH DAKOTA,3800087
10000,38,89,246,309,399,518,605,ND,Stark,22832,40,,NORTH DAKOTA,3800089
10000,38,91,246,309,399,518,605,ND,Steele,2420,40,,NORTH DAKOTA,3800091
10000,38,93,294,309,403,561,662,ND,Stutsman,22241,40,,NORTH DAKOTA,3800093
10000,38,95,282,318,421,527,695,ND,Towner,3627,40,,NORTH DAKOTA,3800095
10000,38,97,259,330,399,518,605,ND,Traill,8752,40,,NORTH DAKOTA,3800097
10000,38,99,329,350,435,545,610,ND,Walsh,13840,40,,NORTH DAKOTA,3800099
10000,38,101,246,339,452,611,728,ND,Ward,57921,40,,NORTH DAKOTA,3800101
10000,38,103,262,309,399,518,605,ND,Wells,5864,40,,NORTH DAKOTA,3800103
10000,38,105,246,309,399,518,605,ND,Williams,21129,40,,NORTH DAKOTA,3800105
80,39,133,422,511,656,821,920,OH,Portage,142585,40,"Akron, OH",OHIO,80
80,39,153,422,511,656,821,920,OH,Summit,514990,40,"Akron, OH",OHIO,80
1220,39,15,322,379,472,612,675,OH,Brown,34966,40,"Brown County, OH",OHIO,1220
1320,39,19,307,399,509,637,716,OH,Carroll,26521,40,"Canton-Massillon, OH",OHIO,1320
1320,39,151,307,399,509,637,716,OH,Stark,367585,40,"Canton-Massillon, OH",OHIO,1320
1640,39,25,386,495,662,887,958,OH,Clermont,150187,40,"Cincinnati, OH-KY-IN",OHIO,1640
1640,39,61,386,495,662,887,958,OH,Hamilton,866228,40,"Cincinnati, OH-KY-IN",OHIO,1640
1640,39,165,386,495,662,887,958,OH,Warren,113909,40,"Cincinnati, OH-KY-IN",OHIO,1640
1680,39,7,481,603,748,951,1070,OH,Ashtabula,99821,50,"Cleveland-Lorain-Elyria, OH",OHIO,1680
1680,39,35,481,603,748,951,1070,OH,Cuyahoga,1412140,50,"Cleveland-Lorain-Elyria, OH",OHIO,1680
1680,39,55,481,603,748,951,1070,OH,Geauga,81129,50,"Cleveland-Lorain-Elyria, OH",OHIO,1680
1680,39,85,481,603,748,951,1070,OH,Lake,215499,50,"Cleveland-Lorain-Elyria, OH",OHIO,1680
1680,39,93,481,603,748,951,1070,OH,Lorain,271126,50,"Cleveland-Lorain-Elyria, OH",OHIO,1680
1680,39,103,481,603,748,951,1070,OH,Medina,122354,50,"Cleveland-Lorain-Elyria, OH",OHIO,1680
1840,39,41,419,496,636,808,929,OH,Delaware,66929,40,"Columbus, OH",OHIO,1840
1840,39,45,419,496,636,808,929,OH,Fairfield,103461,40,"Columbus, OH",OHIO,1840
1840,39,49,419,496,636,808,929,OH,Franklin,961437,40,"Columbus, OH",OHIO,1840
1840,39,89,419,496,636,808,929,OH,Licking,128300,40,"Columbus, OH",OHIO,1840
1840,39,97,419,496,636,808,929,OH,Madison,37068,40,"Columbus, OH",OHIO,1840
1840,39,129,419,496,636,808,929,OH,Pickaway,48255,40,"Columbus, OH",OHIO,1840
2000,39,23,410,459,585,755,848,OH,Clark,147548,40,"Dayton-Springfield, OH",OHIO,2000
2000,39,57,410,459,585,755,848,OH,Greene,136731,40,"Dayton-Springfield, OH",OHIO,2000
2000,39,109,410,459,585,755,848,OH,Miami,93182,40,"Dayton-Springfield, OH",OHIO,2000
2000,39,113,410,459,585,755,848,OH,Montgomery,573809,40,"Dayton-Springfield, OH",OHIO,2000
3200,39,17,350,497,638,798,892,OH,Butler,291479,40,"Hamilton-Middletown, OH",OHIO,3200
3400,39,87,325,381,469,598,659,OH,Lawrence,61834,40,"Huntington-Ashland, WV-KY-OH",OHIO,3400
4320,39,3,307,368,483,617,676,OH,Allen,109755,40,"Lima, OH",OHIO,4320
4320,39,11,307,368,483,617,676,OH,Auglaize,44585,40,"Lima, OH",OHIO,4320
4800,39,33,307,368,468,584,654,OH,Crawford,47870,40,"Mansfield, OH",OHIO,4800
4800,39,139,307,368,468,584,654,OH,Richland,126137,40,"Mansfield, OH",OHIO,4800
6020,39,167,327,392,449,582,631,OH,Washington,62254,40,"Parkersburg-Marietta, WV-OH",OHIO,6020
8080,39,81,307,361,454,578,645,OH,Jefferson,80298,40,"Steubenville-Weirton, OH-WV",OHIO,8080
8400,39,51,384,467,570,734,797,OH,Fulton,38498,40,"Toledo, OH",OHIO,8400
8400,39,95,384,467,570,734,797,OH,Lucas,462361,40,"Toledo, OH",OHIO,8400
8400,39,173,384,467,570,734,797,OH,Wood,113269,40,"Toledo, OH",OHIO,8400
9000,39,13,335,367,454,578,645,OH,Belmont,71074,40,"Wheeling, WV-OH",OHIO,9000
9320,39,29,359,424,531,667,759,OH,Columbiana,108276,40,"Youngstown-Warren, OH",OHIO,9320
9320,39,99,359,424,531,667,759,OH,Mahoning,264806,40,"Youngstown-Warren, OH",OHIO,9320
9320,39,155,359,424,531,667,759,OH,Trumbull,227813,40,"Youngstown-Warren, OH",OHIO,9320
10000,39,1,297,353,439,559,627,OH,Adams,25371,40,,OHIO,3900001
10000,39,5,297,353,463,579,648,OH,Ashland,47507,40,,OHIO,3900005
10000,39,9,410,463,544,714,875,OH,Athens,59549,40,,OHIO,3900009
10000,39,21,297,362,470,587,658,OH,Champaign,36019,40,,OHIO,3900021
10000,39,27,339,435,522,727,733,OH,Clinton,35415,40,,OHIO,3900027
10000,39,31,297,353,439,559,627,OH,Coshocton,35427,40,,OHIO,3900031
10000,39,37,326,353,442,559,627,OH,Darke,53619,40,,OHIO,3900037
10000,39,39,353,401,529,666,739,OH,Defiance,39350,40,,OHIO,3900039
10000,39,43,297,396,494,666,808,OH,Erie,76779,40,,OHIO,3900043
10000,39,47,322,353,439,559,627,OH,Fayette,27466,40,,OHIO,3900047
10000,39,53,297,353,439,559,627,OH,Gallia,30954,40,,OHIO,3900053
10000,39,59,297,353,439,559,627,OH,Guernsey,39024,40,,OHIO,3900059
10000,39,63,376,380,482,616,674,OH,Hancock,65536,40,,OHIO,3900063
10000,39,65,297,353,439,559,627,OH,Hardin,31111,40,,OHIO,3900065
10000,39,67,297,353,439,559,627,OH,Harrison,16085,40,,OHIO,3900067
10000,39,69,342,378,472,611,693,OH,Henry,29108,40,,OHIO,3900069
10000,39,71,297,353,439,559,627,OH,Highland,35728,40,,OHIO,3900071
10000,39,73,297,353,439,559,627,OH,Hocking,25533,40,,OHIO,3900073
10000,39,75,297,353,439,559,627,OH,Holmes,32849,40,,OHIO,3900075
10000,39,77,344,374,466,616,655,OH,Huron,56240,40,,OHIO,3900077
